title,url,stars,name,reviewUrl,text,publishedAtDate
Rumah Kefir Depok,https://www.google.com/maps/search/?api=1&query=Rumah%20Kefir%20Depok&query_place_id=ChIJ0dLMLzTqaS4Rt9-xppltsMA,5.0,Bayu Kusuma,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURJcnM3ZzJRRRAB!2m1!1s0x0:0xc0b06d99a6b1dfb7!3m1!1s2@1:CIHM0ogKEICAgIDIrs7g2QE%7CCgwIi7vC4QUQhMmLrwI%7C?hl=id,,2019-01-05T12:05:31.635Z
Dinamis Cafe & lounge,https://www.google.com/maps/search/?api=1&query=Dinamis%20Cafe%20%26%20lounge&query_place_id=ChIJbRGN1QfraS4RDcLTuzSZ9mU,5.0,RHMN 3blast,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURXbG9ILXZ3RRAB!2m1!1s0x0:0x65f69934bbd3c20d!3m1!1s2@1:CIHM0ogKEICAgIDWloH-vwE%7CCgwIpq_rkQYQsIvkqQI%7C?hl=id,,2022-03-23T08:17:42.624Z
One Only Coffee,https://www.google.com/maps/search/?api=1&query=One%20Only%20Coffee&query_place_id=ChIJyyGhlZPraS4RW2k7zHl1fBM,5.0,Pak'de Andi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNhdWQ3Q0x3EAE!2m1!1s0x0:0x137c7579cc3b695b!3m1!1s2@1:CIHM0ogKEICAgICaud7CLw%7CCgwI3-yoiAYQ8K30iAM%7C?hl=id,Numpang ngopi,2021-08-04T06:40:31.823Z
TOMORO COFFEE - Grand Depok City (GDC),https://www.google.com/maps/search/?api=1&query=TOMORO%20COFFEE%20-%20Grand%20Depok%20City%20(GDC)&query_place_id=ChIJnQetgKnraS4RTdFilRMvHRI,5.0,Zamu Nada12,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCc1kyTl93RRAB!2m1!1s0x0:0x121d2f139562d14d!3m1!1s2@1:CIHM0ogKEICAgICBsY2N_wE%7CCgwI6qmxnQYQqJ7RngE%7C?hl=id,"Kopi nya enak,makananya jga pas buat nemenin ngopi",2022-12-28T14:38:34.332Z
Bakmie Arcadia & Coffee,https://www.google.com/maps/search/?api=1&query=Bakmie%20Arcadia%20%26%20Coffee&query_place_id=ChIJw8hahdPraS4RC1Fem-K0UfA,5.0,Slamat Agung,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5akktSGJREAE!2m1!1s0x0:0xf051b4e29b5e510b!3m1!1s2@1:CIHM0ogKEICAgIC9jI-HbQ%7CCgwItPeRrwYQqKKZxgM%7C?hl=id,,2024-03-03T13:31:32.952Z
Kopi Dari Hati Taman Dinari,https://www.google.com/maps/search/?api=1&query=Kopi%20Dari%20Hati%20Taman%20Dinari&query_place_id=ChIJ6W-9y1fraS4RWzgdMTgMkQA,5.0,Fajrin Prianto,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoMjRybGFBEAE!2m1!1s0x0:0x910c38311d385b!3m1!1s2@1:CIHM0ogKEICAgIDh24rlaA%7CCgwIj6jXoAYQ-IOItQM%7C?hl=id,,2023-03-18T15:09:03.916Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,5.0,Power Band makassar,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURJMDRIS01REAE!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgIDI04HKMQ%7CCgsIwPGQ4gUQmYi0EA%7C?hl=id,"Ini cafe recommend pelayanan bagus makanan pun ok,apa lagi di lantai 2 ada working spacenya,saya suka meeting di tempat ini soalnya nyaman dan lengkap
Dan salut sma management cafe ini mau mendengakan saran” kita,sehingga banyak perubahan dan peningkatan",2019-01-20T09:00:48.034Z
Pojok Canda Cafe And resto,https://www.google.com/maps/search/?api=1&query=Pojok%20Canda%20Cafe%20And%20resto&query_place_id=ChIJeZ_YawDraS4RAp9zZapjjp0,5.0,Police Workout,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzcS1XM2t3RRAB!2m1!1s0x0:0x9d8e63aa65739f02!3m1!1s2@1:CIHM0ogKEICAgIC3q-W3kwE%7CCgsIlc28uQYQqJDjYg%7C?hl=id,Tempat mantap terbaik yang ada Di depok,2024-11-09T09:08:37.207Z
Bakmie Arcadia & Coffee,https://www.google.com/maps/search/?api=1&query=Bakmie%20Arcadia%20%26%20Coffee&query_place_id=ChIJw8hahdPraS4RC1Fem-K0UfA,4.0,Dea Akhmadin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCbE83Nk1nEAE!2m1!1s0x0:0xf051b4e29b5e510b!3m1!1s2@1:CIHM0ogKEICAgICBlO76Mg%7CCgsIj9f5nAYQkML7fw%7C?hl=id,Tempatnya terbuka dan Nyaman,2022-12-18T01:23:27.268Z
Tadi Pagi Coffee & Roastery ® (HQ),https://www.google.com/maps/search/?api=1&query=Tadi%20Pagi%20Coffee%20%26%20Roastery%20%C2%AE%20(HQ)&query_place_id=ChIJzchN6a7raS4RtUsJkBm7efQ,5.0,Coco Bandidos,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNUNzZXa193RRAB!2m1!1s0x0:0xf479bb1990094bb5!3m1!1s2@1:CIHM0ogKEICAgICT76Wk_wE%7CCgwI14uusgYQoMjUkQI%7C?hl=id,"Special Roti Bandidos, roti lapis isi daging sapi.. Lezat",2024-05-20T17:18:15.573Z
Kalimulya Jati Cafe & Resto,https://www.google.com/maps/search/?api=1&query=Kalimulya%20Jati%20Cafe%20%26%20Resto&query_place_id=ChIJByDL50HraS4RVLbDXwUM0p0,5.0,Sulistiani Satam,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMxcnBldWJREAE!2m1!1s0x0:0x9dd20c055fc3b654!3m1!1s2@1:CIHM0ogKEICAgIC1rpeubQ%7CCgwIsti-rAYQuPHpygI%7C?hl=id,"Restonya outdoor ... asyik

Cuman lumayan banyak nyamuk tapi disediakan lotion anti nyamuk sih.",2023-12-30T05:35:46.693Z
Pinanti Kopi,https://www.google.com/maps/search/?api=1&query=Pinanti%20Kopi&query_place_id=ChIJrd2cLcDpaS4RJ_KEAWotXTo,5.0,Zenox Thanatoz,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNOMGZ6V0ZnEAE!2m1!1s0x0:0x3a5d2d6a0184f227!3m1!1s2@1:CIHM0ogKEICAgICN0fzWFg%7CCgwI_oeUrQYQ6MPiqQE%7C?hl=id,"Harga yang termasuk cukup rama kantong.

Tempat dekat dengah rel kereta kemungkinan akan berisik setiap beberapa menit.",2024-01-15T10:07:58.356Z
Bakmie Arcadia & Coffee,https://www.google.com/maps/search/?api=1&query=Bakmie%20Arcadia%20%26%20Coffee&query_place_id=ChIJw8hahdPraS4RC1Fem-K0UfA,5.0,Wawan Setiawan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOXVDRER3EAE!2m1!1s0x0:0xf051b4e29b5e510b!3m1!1s2@1:CIHM0ogKEICAgICB9uCDDw%7CCgwIt9GfnQYQsNbdoAM%7C?hl=id,,2022-12-25T06:07:51.873Z
TOMORO COFFEE - Grand Depok City (GDC),https://www.google.com/maps/search/?api=1&query=TOMORO%20COFFEE%20-%20Grand%20Depok%20City%20(GDC)&query_place_id=ChIJnQetgKnraS4RTdFilRMvHRI,5.0,Ahmad Bayhaki,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCdkozZUVBEAE!2m1!1s0x0:0x121d2f139562d14d!3m1!1s2@1:CIHM0ogKEICAgICBvJ3eEA%7CCgsIh4uFnQYQsKOsPw%7C?hl=id,Tempatnta bagus kopinya enak,2022-12-20T05:17:59.132Z
Kopi Dari Hati Taman Dinari,https://www.google.com/maps/search/?api=1&query=Kopi%20Dari%20Hati%20Taman%20Dinari&query_place_id=ChIJ6W-9y1fraS4RWzgdMTgMkQA,4.0,Eny D,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPNmVYdW1RRRAB!2m1!1s0x0:0x910c38311d385b!3m1!1s2@1:CIHM0ogKEICAgIDO6eXumQE%7CCgwIyZyjlgYQgMf6hAE%7C?hl=id,"Nyaman buat kongkow-kongkow... Harga menu juga ga mahal,sesuai kantong lah",2022-07-09T00:39:37.278Z
OPICK STUDIO CAFE - Music Studio & Cafe Resto,https://www.google.com/maps/search/?api=1&query=OPICK%20STUDIO%20CAFE%20-%20Music%20Studio%20%26%20Cafe%20Resto&query_place_id=ChIJ3f2hJQHraS4RELH8PSwqnFM,5.0,Irham Chudori,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3ODh6bjhRRRAB!2m1!1s0x0:0x539c2a2c3dfcb110!3m1!1s2@1:CIHM0ogKEICAgID788zn8QE%7CCgsI1PS7tgYQ4M__cA%7C?hl=id,,2024-08-28T10:22:12.236Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,5.0,Friets Johan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMweFllQWtnRRAB!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgIC0xYeAkgE%7CCgsIjdbb7AUQyPOyTw%7C?hl=id,,2019-10-04T06:47:41.166Z
Kopi Kenangan x Chigo x Flip Burger - Ruko Waterpark Grand Depok City,https://www.google.com/maps/search/?api=1&query=Kopi%20Kenangan%20x%20Chigo%20x%20Flip%20Burger%20-%20Ruko%20Waterpark%20Grand%20Depok%20City&query_place_id=ChIJ5e5jggjraS4R5zJXT0xvyIY,5.0,Niasland Niasland,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNhbC1uVzB3RRAB!2m1!1s0x0:0x86c86f4c4f5732e7!3m1!1s2@1:CIHM0ogKEICAgICal-nW0wE%7CCgwInJPNiAYQ0PKS5gI%7C?hl=id,,2021-08-11T03:53:00.751Z
Semusim Coffee,https://www.google.com/maps/search/?api=1&query=Semusim%20Coffee&query_place_id=ChIJHd88fhXraS4RwBhRyuLXhzw,4.0,Syailendra,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPdnVPb1pBEAE!2m1!1s0x0:0x3c87d7e2ca5118c0!3m1!1s2@1:CIHM0ogKEICAgIDOvuOoZA%7CCgwI5pG_vgYQ2NGykwE%7C?hl=id,,2025-03-11T05:23:50.309Z
Ouwie Coffee And Eatery,https://www.google.com/maps/search/?api=1&query=Ouwie%20Coffee%20And%20Eatery&query_place_id=ChIJlWEZTunraS4RvpLUGDa1eAg,5.0,Ari 2017,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPZzRpdUVBEAE!2m1!1s0x0:0x878b53618d492be!3m1!1s2@1:CIHM0ogKEICAgICOg4iuEA%7CCgwI4emzlQYQ-Iy0zwM%7C?hl=id,,2022-06-17T21:40:49.971Z
Pojok Canda Cafe And resto,https://www.google.com/maps/search/?api=1&query=Pojok%20Canda%20Cafe%20And%20resto&query_place_id=ChIJeZ_YawDraS4RAp9zZapjjp0,5.0,MOTUL Rockins,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURmMVBIRG53RRAB!2m1!1s0x0:0x9d8e63aa65739f02!3m1!1s2@1:CIHM0ogKEICAgIDf1PHDnwE%7CCgsIoY3juwYQgIL8Dg%7C?hl=id,,2025-01-04T05:26:57.031Z
Bro Mind Cafe,https://www.google.com/maps/search/?api=1&query=Bro%20Mind%20Cafe&query_place_id=ChIJpwRjlCvqaS4RWRs-VRdAYFU,5.0,Nyimas Wida,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR5NVBUTmZ3EAE!2m1!1s0x0:0x55604017553e1b59!3m1!1s2@1:CIHM0ogKEICAgIDy5PTNfw%7CCgsI-PnbgQYQ4JCKIQ%7C?hl=id,,2021-02-25T01:27:20.069Z
Kedai Koma by Koffie Made,https://www.google.com/maps/search/?api=1&query=Kedai%20Koma%20by%20Koffie%20Made&query_place_id=ChIJD6LxlIrraS4RLIl3z4D5CAE,5.0,Made Indra,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNwbVl6ajZBRRAB!2m1!1s0x0:0x108f980cf77892c!3m1!1s2@1:CIHM0ogKEICAgICpmYzj6AE%7CCgsIscK-pgYQkKDZHw%7C?hl=id,Tempat enak buat nongkrong sambil ngopi👍👍👍,2023-08-06T13:33:37.066Z
Kedai Kopi Kimung,https://www.google.com/maps/search/?api=1&query=Kedai%20Kopi%20Kimung&query_place_id=ChIJAx1MvtLraS4R3kxOHeiXVTs,4.0,Narabi Water,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSenNXdWFnEAE!2m1!1s0x0:0x3b5597e81d4e4cde!3m1!1s2@1:CIHM0ogKEICAgICRzsWuag%7CCgwIsf2joQYQsL3HuAM%7C?hl=id,"Kedai kopi ala Depok.
Kopi espresso dan french press enak

Sop Iga (buntut) mantap.
Maaf lupa motret.",2023-04-02T04:04:01.923Z
Bro Mind Cafe,https://www.google.com/maps/search/?api=1&query=Bro%20Mind%20Cafe&query_place_id=ChIJpwRjlCvqaS4RWRs-VRdAYFU,5.0,Chairunnisa Kekasih Marwan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNEaTltQ2tRRRAB!2m1!1s0x0:0x55604017553e1b59!3m1!1s2@1:CIHM0ogKEICAgICDi9mCkQE%7CCgwI1JCrsAYQwLbUywM%7C?hl=id,,2024-04-01T14:44:36.963Z
Kalimulya Jati Cafe & Resto,https://www.google.com/maps/search/?api=1&query=Kalimulya%20Jati%20Cafe%20%26%20Resto&query_place_id=ChIJByDL50HraS4RVLbDXwUM0p0,4.0,Aji Sasi Takari,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURMXzUtU01REAE!2m1!1s0x0:0x9dd20c055fc3b654!3m1!1s2@1:CIHM0ogKEICAgIDL_5-SMQ%7CCgwI2oCStAYQ-IDixAI%7C?hl=id,"sayang banyak nyamuk, dan buka jam 10 tapi ternyata belum buka...jadi nunggu dulu karena ingin mencoba",2024-07-02T22:34:02.681Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,4.0,jackaria widjaia,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNLNnVuMHZ3RRAB!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgICK6un0vwE%7CCgsIrf-YgwYQgLLXFQ%7C?hl=id,,2021-04-01T21:48:29.045Z
Bakmie Arcadia & Coffee,https://www.google.com/maps/search/?api=1&query=Bakmie%20Arcadia%20%26%20Coffee&query_place_id=ChIJw8hahdPraS4RC1Fem-K0UfA,4.0,Mardiyono 14,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPN3ZXYXZnRRAB!2m1!1s0x0:0xf051b4e29b5e510b!3m1!1s2@1:CIHM0ogKEICAgIDO7vWavgE%7CCgwI7LCTlgYQkOnDtAI%7C?hl=id,,2022-07-06T00:33:48.647Z
Semusim Coffee,https://www.google.com/maps/search/?api=1&query=Semusim%20Coffee&query_place_id=ChIJHd88fhXraS4RwBhRyuLXhzw,5.0,Annette N,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyN3NqaWJBEAE!2m1!1s0x0:0x3c87d7e2ca5118c0!3m1!1s2@1:CIHM0ogKEICAgID27sjibA%7CCgwI08-DlAYQ2OX7rQI%7C?hl=id,"Suka menu beverages nya banyak pilihan, makanannya juga enak. Harga affordable! Chicken Butter Rice Carbonara & Crème Brûlée Coffee terfavorit!",2022-05-15T11:45:23.633Z
Bakmie Arcadia & Coffee,https://www.google.com/maps/search/?api=1&query=Bakmie%20Arcadia%20%26%20Coffee&query_place_id=ChIJw8hahdPraS4RC1Fem-K0UfA,5.0,joko belinda,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKM3JQeWN3EAE!2m1!1s0x0:0xf051b4e29b5e510b!3m1!1s2@1:CIHM0ogKEICAgICJ3rPycw%7CCgwIipv5pAYQ-PiAhwE%7C?hl=id,,2023-06-30T03:35:38.283Z
Semusim Coffee,https://www.google.com/maps/search/?api=1&query=Semusim%20Coffee&query_place_id=ChIJHd88fhXraS4RwBhRyuLXhzw,4.0,david Sitio,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzMDZiTTlBRRAB!2m1!1s0x0:0x3c87d7e2ca5118c0!3m1!1s2@1:CIHM0ogKEICAgIC306bM9AE%7CCgwIjqi6uQYQqPKpogE%7C?hl=id,Tempat Favorit anak anak ku kalau  pingin nongki,2024-11-08T22:43:26.340Z
TOMORO COFFEE - Grand Depok City (GDC),https://www.google.com/maps/search/?api=1&query=TOMORO%20COFFEE%20-%20Grand%20Depok%20City%20(GDC)&query_place_id=ChIJnQetgKnraS4RTdFilRMvHRI,5.0,dkitchen marathon,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURoOWRMNEJnEAE!2m1!1s0x0:0x121d2f139562d14d!3m1!1s2@1:CIHM0ogKEICAgIDh9dL4Bg%7CCgwIw9LBoAYQ-P7ClwI%7C?hl=id,Great job,2023-03-14T12:32:03.586Z
Kopi Dari Hati Taman Dinari,https://www.google.com/maps/search/?api=1&query=Kopi%20Dari%20Hati%20Taman%20Dinari&query_place_id=ChIJ6W-9y1fraS4RWzgdMTgMkQA,5.0,ika fitria,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxbnBIdDJ3RRAB!2m1!1s0x0:0x910c38311d385b!3m1!1s2@1:CIHM0ogKEICAgIC1npHt2wE%7CCgsIpYjArAYQ4ILTJg%7C?hl=id,"Tempat yg nyaman makanan enak 👍.
Sukses terus ya..",2023-12-30T11:51:01.081Z
ROEMAH KATA Resto & Cafe,https://www.google.com/maps/search/?api=1&query=ROEMAH%20KATA%20Resto%20%26%20Cafe&query_place_id=ChIJqVsV9FbraS4RAI1JcKfQqTE,5.0,Muhammad Roniri,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZeEs3d29BRRAB!2m1!1s0x0:0x31a9d0a770498d00!3m1!1s2@1:CIHM0ogKEICAgICYxK7woAE%7CCgsIuvWP5QUQuKqPaA%7C?hl=id,"Tempatnya bagus, makanannya maknyus, banyak tempat selfienya juga, cocok buat bikin status di medsos.
banyak kata2 inspiratif yg tertulis didinding loh, yg paling aku suka kata ""jangan terlalu berharap, tapi berusahalah"" jleb bangeut kan gais... ayo kesana gais, bawa kamera skalian buat video youtube kalian biar banyak yg skreb, wkwkwk.
Oh ya, owner nya juga ramah n gokil gaes, klo ada yg ultah, dia ga segan2 ngehibur kita pake pakaian badut loh. Wkwkwk gokil kan gais. 🤣🤣🤣 🙏🙏",2019-04-03T00:13:46.218Z
Bakmie Arcadia & Coffee,https://www.google.com/maps/search/?api=1&query=Bakmie%20Arcadia%20%26%20Coffee&query_place_id=ChIJw8hahdPraS4RC1Fem-K0UfA,5.0,Ramadin Tarigan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURlMnZLX3RnRRAB!2m1!1s0x0:0xf051b4e29b5e510b!3m1!1s2@1:CIHM0ogKEICAgIDe2vK_tgE%7CCgsIhP2DmgYQ0PmLNg%7C?hl=id,Keren dan tenang,2022-10-08T04:37:24.113Z
"Santano Cafe, Nasi Goreng Padang & Ayam Geprek Santano",https://www.google.com/maps/search/?api=1&query=Santano%20Cafe%2C%20Nasi%20Goreng%20Padang%20%26%20Ayam%20Geprek%20Santano&query_place_id=ChIJxdxn6tzpaS4RRmh8rq3lY-Q,5.0,Putri Trisna,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNHOEtxaUR3EAE!2m1!1s0x0:0xe463e5adae7c6846!3m1!1s2@1:CIHM0ogKEICAgICG8KqiDw%7CCgwI9fu0iwYQgMiHwAM%7C?hl=id,minuman nya merakyat.... harga sesuai kantong... liat kereta lewat secara dekat sensasinya beda 🤩,2021-10-18T09:27:17.939Z
Bakmie Arcadia & Coffee,https://www.google.com/maps/search/?api=1&query=Bakmie%20Arcadia%20%26%20Coffee&query_place_id=ChIJw8hahdPraS4RC1Fem-K0UfA,5.0,Meisin Hendarsin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzemNDd25nRRAB!2m1!1s0x0:0xf051b4e29b5e510b!3m1!1s2@1:CIHM0ogKEICAgID3zcCwngE%7CCgwI7PjnuQYQwLuzkwI%7C?hl=id,"Ngga pake lama dari pesen menu uda dateng, rasanya okee.!!",2024-11-17T14:23:40.577Z
Cafe & Resto Wajan Tepi Danau,https://www.google.com/maps/search/?api=1&query=Cafe%20%26%20Resto%20Wajan%20Tepi%20Danau&query_place_id=ChIJe1K0j5XraS4RnYB5m0A_i9c,5.0,Ali yuddin,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEaFAzWWVREAE!2m1!1s0x0:0xd78b3f409b79809d!3m1!1s2@1:CIHM0ogKEICAgICDhP3YeQ%7CCgwIg7iAsAYQqP7DmAE%7C?hl=id,,2024-03-24T12:26:43.319Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,5.0,prasetya rizal,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURPdTczWW9RRRAB!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgIDOu73YoQE%7CCgsIm4DElgYQ-LnXcQ%7C?hl=id,,2022-07-15T05:50:19.238Z
ghaWil Cafe & Coffee,https://www.google.com/maps/search/?api=1&query=ghaWil%20Cafe%20%26%20Coffee&query_place_id=ChIJHc6p89LraS4Rgmxb0sPbWfI,4.0,BLAUTUBER1,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNbHFTZzFBRRAB!2m1!1s0x0:0xf259dbc3d25b6c82!3m1!1s2@1:CIHM0ogKEICAgIDMlqSg1AE%7CCgwIwc-f8AUQoKfkuQI%7C?hl=id,Lumayan buat ngupi2 bareng tmn2,2019-12-28T23:39:45.658Z
Kopi Temen Tua,https://www.google.com/maps/search/?api=1&query=Kopi%20Temen%20Tua&query_place_id=ChIJH5CJ13HraS4RgrlBrq4uZt4,5.0,Rafly Ramadhan,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNleExPbV93RRAB!2m1!1s0x0:0xde662eaeae41b982!3m1!1s2@1:CIHM0ogKEICAgICexLOm_wE%7CCgwI9ITdmAYQ6PrGwgM%7C?hl=id,,2022-09-06T12:52:04.944Z
PANGGONAN,https://www.google.com/maps/search/?api=1&query=PANGGONAN&query_place_id=ChIJL4HM2PLraS4Rbd489o44bHY,5.0,rias syndicart,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBckxuMkJBEAE!2m1!1s0x0:0x766c388ef63cde6d!3m1!1s2@1:CIHM0ogKEICAgMDArLn2BA%7CCgwI4e6XvQYQ2JWTpAE%7C?hl=id,"all
good",2025-02-07T12:06:57.344Z
Lemon (Playground and Cafe),https://www.google.com/maps/search/?api=1&query=Lemon%20(Playground%20and%20Cafe)&query_place_id=ChIJidWfGwvraS4Rffv8pkdM9yo,5.0,Anop Alisaputra,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURmMHVEOHV3RRAB!2m1!1s0x0:0x2af74c47a6fcfb7d!3m1!1s2@1:CIHM0ogKEICAgIDf0uD8uwE%7CCgsI58HouwYQuM2nag%7C?hl=id,,2025-01-05T06:04:23.222Z
Kedai Kopi Kimung,https://www.google.com/maps/search/?api=1&query=Kedai%20Kopi%20Kimung&query_place_id=ChIJAx1MvtLraS4R3kxOHeiXVTs,5.0,Arvid Azwindo,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtaElhNXpBRRAB!2m1!1s0x0:0x3b5597e81d4e4cde!3m1!1s2@1:CIHM0ogKEICAgID-hIa5zAE%7CCgwI7ovtmwYQ6KGXqgE%7C?hl=id,,2022-11-21T09:33:34.356Z
Ouwie Coffee And Eatery,https://www.google.com/maps/search/?api=1&query=Ouwie%20Coffee%20And%20Eatery&query_place_id=ChIJlWEZTunraS4RvpLUGDa1eAg,5.0,Davied Sufriadi,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBMTVQYmZ3EAE!2m1!1s0x0:0x878b53618d492be!3m1!1s2@1:CIHM0ogKEICAgMDA15Pbfw%7CCgwIoMiyvQYQgJuUlwM%7C?hl=id,"Good and delicious food here. Buka dari pagi. Cocok untuk wfh, makanan sangat nikmat. Suasana juga nyaman. Parkiran cukup luas. Dipinggir jalan",2025-02-12T13:37:36.853Z
